name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,season,opponent_name,opponent_short_name,opponent_code,opponent_strength,opponent_strength_overall_home,opponent_strength_overall_away,opponent_strength_attack_home,opponent_strength_attack_away,opponent_strength_defence_home,opponent_strength_defence_away,us_shots,us_id,us_season,us_roster_id,us_key_passes,us_npg,us_npxG,us_xGChain,us_xGBuildup,player_id,kickoff_time_dt,opp_dyn_attack,opp_dyn_defence,opp_dyn_overall
Ryan Sessegnon,MID,Fulham,0.0,0,0,11,0,4.2,328,0.01,0.05,0.04,2.17,135,5,0,1.7,7.6,2025-12-02T19:30:00Z,90,13,0,0,0,0,14,0,88382,1,5.0,4.0,5.0,2,-5310,4220,9530,54,True,0,14,2025-26,Man City,MCI,43,4,1250,1305,1210,1230,1290,1380,1.0,28912.0,2025.0,754928.0,0.0,0.0,0.056860689073801,0.6377331018447876,0.5808724164962769,6837.0,2025-12-02 19:30:00+00:00,1368.8220095060758,1123.555564792814,1246.1887871494453
Lukas Nmecha,FWD,Leeds,0.0,0,0,5,0,3.3,365,0.0,0.46,0.46,0.7,136,1,0,2.6,1.6,2025-12-03T20:15:00Z,66,7,0,0,0,0,14,0,103177,1,1.0,3.0,21.0,2,13252,17020,3768,50,True,0,14,2025-26,Chelsea,CHE,8,3,1180,1190,1140,1160,1220,1220,2.0,28913.0,2025.0,755242.0,0.0,0.0,0.4866158962249756,0.6438316702842712,0.1572157591581344,6544.0,2025-12-03 20:15:00+00:00,1216.7845649396604,1029.442169972934,1123.113367456297
Callum Hudson-Odoi,MID,Nott'm Forest,0.0,0,0,5,0,1.4,516,0.01,0.01,0.0,0.12,140,0,0,0.8,7.0,2025-12-03T19:30:00Z,23,20,0,0,0,0,14,0,77984,0,1.0,0.0,0.0,1,1354,3390,2036,57,False,0,14,2025-26,Wolves,WOL,39,3,1070,1085,1050,1050,1090,1120,0.0,28917.0,2025.0,755169.0,0.0,0.0,0.0,0.4102264046669006,0.4102264046669006,6456.0,2025-12-03 19:30:00+00:00,771.5462921685557,1135.2865190161847,953.4164055923702
Florian Wirtz,MID,Liverpool,0.0,1,2,24,0,42.2,382,0.16,0.86,0.7,0.41,137,1,0,9.4,13.8,2025-12-03T20:15:00Z,90,17,0,0,0,0,14,0,819541,1,1.0,1.0,38.0,7,7558,16375,8817,80,True,0,14,2025-26,Sunderland,SUN,56,3,1100,1145,1100,1120,1100,1170,4.0,28914.0,2025.0,755273.0,3.0,0.0,0.6236265301704407,0.8360593914985657,0.6268166899681091,8397.0,2025-12-03 20:15:00+00:00,783.6185941813187,1091.0494229973017,937.3340085893103
Vitalii Mykolenko,DEF,Everton,0.0,0,0,16,1,2.8,292,0.03,0.03,0.0,0.5,132,0,0,1.2,7.6,2025-12-02T19:30:00Z,90,4,0,0,0,0,14,0,47129,1,1.0,0.0,2.0,5,-488,1943,2431,49,False,1,14,2025-26,Bournemouth,BOU,91,3,1150,1220,1100,1240,1200,1200,0.0,28908.0,2025.0,754974.0,0.0,0.0,0.0,0.2369628995656967,0.2369628995656967,10291.0,2025-12-02 19:30:00+00:00,1057.7275089224418,1203.8378071496354,1130.7826580360384
Sam Johnstone,GK,Wolves,0.0,0,0,8,0,0.0,627,0.01,0.01,0.0,0.74,140,1,0,1.1,11.0,2025-12-03T19:30:00Z,90,16,0,0,0,0,14,2,19948,1,1.0,0.0,0.0,2,1509,1944,435,45,True,0,14,2025-26,Nott'm Forest,NFO,17,3,1100,1130,1100,1110,1100,1150,0.0,28917.0,2025.0,755140.0,0.0,0.0,0.0,0.0,0.0,978.0,2025-12-03 19:30:00+00:00,904.5172676782477,885.3734443496166,894.9453560139322
Patrick Dorgu,DEF,Man Utd,0.0,0,0,0,0,15.5,441,0.03,0.03,0.0,0.43,138,1,0,3.0,10.8,2025-12-04T20:00:00Z,22,19,0,0,0,0,14,0,326902,0,1.0,1.0,4.0,1,-9650,3286,12936,42,True,0,14,2025-26,West Ham,WHU,21,3,1075,1075,1050,1050,1100,1100,0.0,28915.0,2025.0,755368.0,1.0,0.0,0.0,0.0386554524302482,0.0,11944.0,2025-12-04 20:00:00+00:00,807.5458985497519,1095.0575635393488,951.3017310445505
Callum Wilson,FWD,West Ham,0.0,0,0,8,0,14.4,671,0.02,0.02,0.0,1.18,138,1,0,2.9,6.8,2025-12-04T20:00:00Z,86,14,0,0,0,0,14,0,98703,1,1.0,1.0,8.0,2,4209,11675,7466,58,False,0,14,2025-26,Man Utd,MUN,1,3,1135,1205,1100,1150,1170,1260,0.0,28915.0,2025.0,755382.0,1.0,0.0,0.0,0.0775056481361389,0.0775056481361389,468.0,2025-12-04 20:00:00+00:00,1251.9729073601766,1039.7894894745868,1145.8811984173815
Bernd Leno,GK,Fulham,0.0,0,0,-12,0,0.0,314,0.0,0.0,0.0,2.17,135,5,0,0.4,3.6,2025-12-02T19:30:00Z,90,13,0,0,0,0,14,0,179388,1,5.0,4.0,0.0,0,-4177,1365,5542,49,True,0,14,2025-26,Man City,MCI,43,4,1250,1305,1210,1230,1290,1380,0.0,28912.0,2025.0,754924.0,0.0,0.0,0.0,0.4135719239711761,0.4135719239711761,181.0,2025-12-02 19:30:00+00:00,1368.8220095060758,1123.555564792814,1246.1887871494453
Kyle Walker-Peters,DEF,West Ham,0.0,0,0,0,0,0.0,659,0.0,0.0,0.0,0.0,138,0,0,0.0,0.0,2025-12-04T20:00:00Z,0,14,0,0,0,0,14,0,33700,0,1.0,1.0,0.0,0,-636,204,840,43,False,0,14,2025-26,Man Utd,MUN,1,3,1135,1205,1100,1150,1170,1260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.0,2025-12-04 20:00:00+00:00,1251.9729073601766,1039.7894894745868,1145.8811984173815
Ayden Heaven,DEF,Man Utd,0.0,0,0,1,0,0.3,447,0.0,0.0,0.0,0.3,138,0,0,0.9,6.4,2025-12-04T20:00:00Z,45,19,0,0,0,0,14,0,163066,1,1.0,1.0,2.0,0,1405,6165,4760,38,True,1,14,2025-26,West Ham,WHU,21,3,1075,1075,1050,1050,1100,1100,0.0,28915.0,2025.0,755358.0,0.0,0.0,0.0,0.0,0.0,13080.0,2025-12-04 20:00:00+00:00,807.5458985497519,1095.0575635393488,951.3017310445505
Brajan Gruda,MID,Brighton,0.0,0,0,3,0,5.3,162,0.13,0.21,0.08,1.83,133,3,0,1.5,2.8,2025-12-03T19:30:00Z,76,2,0,0,0,0,14,0,6166,1,4.0,3.0,7.0,2,67,197,130,54,True,0,14,2025-26,Aston Villa,AVL,7,3,1145,1185,1150,1170,1140,1200,1.0,28910.0,2025.0,755178.0,0.0,0.0,0.0344207994639873,0.0826262682676315,0.0482054650783538,11310.0,2025-12-03 19:30:00+00:00,957.3297404253269,1217.9106790999704,1087.6202097626485
Jackson Tchatchoua,DEF,Wolves,0.0,0,0,10,0,14.5,695,0.41,0.41,0.0,0.74,140,1,0,2.8,13.6,2025-12-03T19:30:00Z,80,16,0,0,0,0,14,0,3786,1,1.0,0.0,0.0,2,744,890,146,45,True,0,14,2025-26,Nott'm Forest,NFO,17,3,1100,1130,1100,1110,1100,1150,0.0,28917.0,2025.0,755144.0,1.0,0.0,0.0,0.7204411029815674,0.0,12113.0,2025-12-03 19:30:00+00:00,904.5172676782477,885.3734443496166,894.9453560139322
Kiernan Dewsbury-Hall,MID,Everton,0.0,0,0,11,1,7.0,242,0.04,0.04,0.0,0.5,132,0,0,1.8,6.6,2025-12-02T19:30:00Z,90,4,0,0,0,0,14,0,516648,1,1.0,0.0,4.0,3,117225,125915,8690,49,False,0,14,2025-26,Bournemouth,BOU,91,3,1150,1220,1100,1240,1200,1200,0.0,28908.0,2025.0,754975.0,0.0,0.0,0.0,0.5256360769271851,0.5256360769271851,9739.0,2025-12-02 19:30:00+00:00,1057.7275089224418,1203.8378071496354,1130.7826580360384
Tomáš Souček,MID,West Ham,0.0,0,0,9,0,2.2,613,0.01,0.01,0.0,1.18,138,1,0,2.5,19.0,2025-12-04T20:00:00Z,82,14,0,0,0,0,14,0,35479,1,1.0,1.0,4.0,2,-659,1318,1977,57,False,0,14,2025-26,Man Utd,MUN,1,3,1135,1205,1100,1150,1170,1260,0.0,28915.0,2025.0,755379.0,0.0,0.0,0.0,0.0532700978219509,0.0532700978219509,8288.0,2025-12-04 20:00:00+00:00,1251.9729073601766,1039.7894894745868,1145.8811984173815
Brennan Johnson,MID,Spurs,0.0,0,0,6,0,15.8,580,0.03,0.03,0.0,1.22,139,1,0,3.1,11.2,2025-12-02T20:15:00Z,76,15,0,0,0,0,14,0,340801,1,2.0,2.0,4.0,2,-9094,293,9387,66,False,0,14,2025-26,Newcastle,NEW,4,3,1160,1220,1170,1180,1150,1260,0.0,28916.0,2025.0,755007.0,1.0,0.0,0.0,0.0623486526310443,0.0378679074347019,10760.0,2025-12-02 20:15:00+00:00,1113.0486582114797,1305.9986861734817,1209.5236721924807
Marc Cucurella Saseta,DEF,Chelsea,0.0,0,0,6,0,9.7,224,0.29,0.29,0.0,2.79,136,3,0,3.2,18.4,2025-12-03T20:15:00Z,90,11,0,0,0,0,14,0,2951141,1,1.0,3.0,4.0,1,62821,93851,31030,62,False,0,14,2025-26,Leeds,LEE,2,3,1095,1145,1080,1100,1110,1190,0.0,28913.0,2025.0,755253.0,0.0,0.0,0.0,0.4598032236099243,0.4598032236099243,7134.0,2025-12-03 20:15:00+00:00,1055.042782691495,1025.9107713413953,1040.476777016445
Jack Grealish,MID,Everton,0.0,0,3,35,1,14.4,419,0.08,0.17,0.09,0.5,132,0,1,6.8,38.4,2025-12-02T19:30:00Z,90,4,0,0,0,0,14,0,1587377,1,1.0,0.0,15.0,11,-143614,7326,150940,66,False,0,14,2025-26,Bournemouth,BOU,91,3,1150,1220,1100,1240,1200,1200,2.0,28908.0,2025.0,754979.0,1.0,1.0,0.0747085437178611,0.2614512145519256,0.0891282185912132,675.0,2025-12-02 19:30:00+00:00,1057.7275089224418,1203.8378071496354,1130.7826580360384
Tanaka Ao,MID,Leeds,0.0,0,2,26,0,1.4,358,0.01,0.25,0.24,0.7,136,1,1,4.4,29.4,2025-12-03T20:15:00Z,66,7,0,0,0,0,14,0,14498,1,1.0,3.0,13.0,9,80,379,299,48,True,0,14,2025-26,Chelsea,CHE,8,3,1180,1190,1140,1160,1220,1220,4.0,28913.0,2025.0,755240.0,0.0,1.0,0.2008016556501388,0.224422886967659,0.0382736176252365,13834.0,2025-12-03 20:15:00+00:00,1216.7845649396604,1029.442169972934,1123.113367456297
Quilindschy Hartman,DEF,Burnley,0.0,0,0,12,0,17.1,192,0.06,0.06,0.0,0.59,134,1,0,3.4,12.8,2025-12-03T19:30:00Z,90,8,0,0,0,0,14,0,129114,1,1.0,0.0,4.0,2,3406,7822,4416,40,True,0,14,2025-26,Crystal Palace,CRY,31,3,1165,1205,1150,1150,1180,1260,0.0,28911.0,2025.0,755113.0,1.0,0.0,0.0,0.783017635345459,0.7570881247520447,13727.0,2025-12-03 19:30:00+00:00,1262.3076253753316,1063.4603013587162,1162.883963367024
Hannibal Mejbri,MID,Burnley,0.0,0,0,13,0,32.2,207,0.18,0.18,0.0,0.0,134,0,0,4.5,10.6,2025-12-03T19:30:00Z,31,8,0,0,0,0,14,0,15387,0,1.0,0.0,2.0,1,-197,276,473,48,True,0,14,2025-26,Crystal Palace,CRY,31,3,1165,1205,1150,1150,1180,1260,0.0,28911.0,2025.0,755123.0,2.0,0.0,0.0,0.4012564718723297,0.4012564718723297,9558.0,2025-12-03 19:30:00+00:00,1262.3076253753316,1063.4603013587162,1162.883963367024
Trevoh Chalobah,DEF,Chelsea,0.0,0,0,8,0,18.9,226,0.04,0.04,0.0,2.79,136,3,0,5.1,29.8,2025-12-03T20:15:00Z,90,11,0,0,0,0,14,0,1334326,1,1.0,3.0,2.0,1,247519,254899,7380,52,False,0,14,2025-26,Leeds,LEE,2,3,1095,1145,1080,1100,1110,1190,0.0,28913.0,2025.0,755250.0,1.0,0.0,0.0,0.2147029638290405,0.2147029638290405,6615.0,2025-12-03 20:15:00+00:00,1055.042782691495,1025.9107713413953,1040.476777016445
Youri Tielemans,MID,Aston Villa,0.0,0,0,6,0,10.1,48,0.0,0.0,0.0,0.79,133,1,0,1.8,7.8,2025-12-03T19:30:00Z,20,6,0,0,0,0,14,0,77194,0,4.0,3.0,0.0,1,894,2347,1453,59,False,0,14,2025-26,Brighton,BHA,36,3,1150,1160,1090,1110,1210,1210,0.0,28910.0,2025.0,755197.0,1.0,0.0,0.0,0.0240778531879186,0.0,5956.0,2025-12-03 19:30:00+00:00,1243.4345944855395,942.1769738979134,1092.8057841917264
Leny Yoro,DEF,Man Utd,0.0,0,0,1,0,0.0,444,0.0,0.0,0.0,0.47,138,1,0,0.8,4.2,2025-12-04T20:00:00Z,45,19,0,0,0,0,14,0,196858,0,1.0,1.0,4.0,1,-1303,3269,4572,43,True,0,14,2025-26,West Ham,WHU,21,3,1075,1075,1050,1050,1100,1100,0.0,28915.0,2025.0,755369.0,0.0,0.0,0.0,0.015988627448678,0.015988627448678,10564.0,2025-12-04 20:00:00+00:00,807.5458985497519,1095.0575635393488,951.3017310445505
Viktor Gyökeres,FWD,Arsenal,0.0,0,0,3,0,1.3,666,0.0,0.0,0.0,0.07,131,0,0,0.1,0.0,2025-12-03T19:30:00Z,7,5,0,0,0,0,14,0,1339225,0,0.0,2.0,0.0,1,-15660,22390,38050,88,True,0,14,2025-26,Brentford,BRE,94,3,1135,1175,1100,1110,1170,1240,0.0,28909.0,2025.0,755090.0,0.0,0.0,0.0,0.0,0.0,7254.0,2025-12-03 19:30:00+00:00,1127.7518453826706,1131.2162672698087,1129.4840563262396
Josh King,MID,Fulham,0.0,0,0,2,0,0.0,335,0.0,0.19,0.19,0.0,135,0,0,1.0,3.0,2025-12-02T19:30:00Z,16,13,0,0,0,0,14,0,456979,0,5.0,4.0,7.0,1,-9189,11557,20746,45,True,0,14,2025-26,Man City,MCI,43,4,1250,1305,1210,1230,1290,1380,1.0,28912.0,2025.0,754937.0,0.0,0.0,0.4135719239711761,0.4135719239711761,0.0,12410.0,2025-12-02 19:30:00+00:00,1368.8220095060758,1123.555564792814,1246.1887871494453
Marcus Edwards,MID,Burnley,0.0,0,0,5,0,14.9,206,0.09,0.25,0.16,0.0,134,0,0,2.4,2.6,2025-12-03T19:30:00Z,32,8,0,0,0,0,14,0,6958,0,1.0,0.0,6.0,1,-115,104,219,47,True,0,14,2025-26,Crystal Palace,CRY,31,3,1165,1205,1150,1150,1180,1260,1.0,28911.0,2025.0,755124.0,1.0,0.0,0.1619095653295517,0.6929813623428345,0.4012564718723297,13730.0,2025-12-03 19:30:00+00:00,1262.3076253753316,1063.4603013587162,1162.883963367024
Robert Lynch Sánchez,GK,Chelsea,0.0,0,0,3,0,0.0,220,0.0,0.0,0.0,2.79,136,3,0,2.1,21.2,2025-12-03T20:15:00Z,90,11,0,0,0,0,14,2,1746497,1,1.0,3.0,0.0,1,60409,75464,15055,48,False,0,14,2025-26,Leeds,LEE,2,3,1095,1145,1080,1100,1110,1190,0.0,28913.0,2025.0,755249.0,0.0,0.0,0.0,0.109742097556591,0.109742097556591,9098.0,2025-12-03 20:15:00+00:00,1055.042782691495,1025.9107713413953,1040.476777016445
Marco Bizot,GK,Aston Villa,0.0,0,0,5,0,0.0,33,0.0,0.0,0.0,2.21,133,3,0,2.4,24.0,2025-12-03T19:30:00Z,90,6,0,0,0,0,14,4,55675,1,4.0,3.0,0.0,1,-1041,140,1181,43,False,1,14,2025-26,Brighton,BHA,36,3,1150,1160,1090,1110,1210,1210,0.0,28910.0,2025.0,755185.0,0.0,0.0,0.0,0.3538790941238403,0.3538790941238403,9614.0,2025-12-03 19:30:00+00:00,1243.4345944855395,942.1769738979134,1092.8057841917264
Benjamin White,DEF,Arsenal,0.0,1,3,46,1,29.5,11,0.14,0.18,0.04,0.35,131,0,0,8.7,49.8,2025-12-03T19:30:00Z,90,5,0,0,0,0,14,0,50453,1,0.0,2.0,8.0,14,-36,790,826,53,True,0,14,2025-26,Brentford,BRE,94,3,1135,1175,1100,1110,1170,1240,1.0,28909.0,2025.0,755079.0,2.0,0.0,0.0649175867438316,0.8151401281356812,0.7502225041389465,7298.0,2025-12-03 19:30:00+00:00,1127.7518453826706,1131.2162672698087,1129.4840563262396
Emerson Palmieri dos Santos,DEF,West Ham,0.0,0,0,0,0,0.0,604,0.0,0.0,0.0,0.0,138,0,0,0.0,0.0,2025-12-04T20:00:00Z,0,14,0,0,0,0,14,0,7366,0,1.0,1.0,0.0,0,-81,0,81,44,False,0,14,2025-26,Man Utd,MUN,1,3,1135,1205,1100,1150,1170,1260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1245.0,2025-12-04 20:00:00+00:00,1251.9729073601766,1039.7894894745868,1145.8811984173815
Malick Thiaw,DEF,Newcastle,0.0,0,0,7,0,1.4,684,0.01,0.06,0.05,0.75,139,2,0,2.4,12.6,2025-12-02T20:15:00Z,90,18,0,0,0,0,14,0,216850,1,2.0,2.0,10.0,1,139689,143467,3778,49,True,0,14,2025-26,Spurs,TOT,6,3,1165,1175,1130,1150,1200,1200,1.0,28916.0,2025.0,754985.0,0.0,0.0,0.028843555599451,0.2206179052591323,0.1917743533849716,8378.0,2025-12-02 20:15:00+00:00,809.5666068583051,1273.0421719517983,1041.3043894050516
Ezri Konsa Ngoyo,DEF,Aston Villa,0.0,0,0,6,0,0.4,38,0.01,0.28,0.27,2.21,133,3,0,4.1,15.4,2025-12-03T19:30:00Z,90,6,0,0,0,0,14,0,994191,1,4.0,3.0,25.0,1,5027,18125,13098,44,False,0,14,2025-26,Brighton,BHA,36,3,1150,1160,1090,1110,1210,1210,2.0,28910.0,2025.0,755188.0,0.0,0.0,0.1776065826416015,0.1798758059740066,0.1798758059740066,7726.0,2025-12-03 19:30:00+00:00,1243.4345944855395,942.1769738979134,1092.8057841917264
Dan Burn,DEF,Newcastle,0.0,1,0,23,0,0.8,476,0.04,0.04,0.0,0.75,139,2,0,3.5,28.4,2025-12-02T20:15:00Z,90,18,0,0,0,0,14,0,927437,1,2.0,2.0,6.0,6,11176,28799,17623,51,True,0,14,2025-26,Spurs,TOT,6,3,1165,1175,1130,1150,1200,1200,0.0,28916.0,2025.0,754986.0,0.0,0.0,0.0,0.2649561166763305,0.2649561166763305,7382.0,2025-12-02 20:15:00+00:00,809.5666068583051,1273.0421719517983,1041.3043894050516
Jarrod Bowen,FWD,West Ham,0.0,1,0,19,0,3.9,624,0.01,0.26,0.25,1.56,138,1,0,6.6,11.8,2025-12-04T20:00:00Z,90,14,0,0,0,0,14,0,719555,1,1.0,1.0,50.0,5,-56249,5244,61493,76,False,0,14,2025-26,Man Utd,MUN,1,3,1135,1205,1100,1150,1170,1260,4.0,28915.0,2025.0,755380.0,0.0,0.0,0.5752121806144714,0.5960835218429565,0.1307757496833801,1776.0,2025-12-04 20:00:00+00:00,1251.9729073601766,1039.7894894745868,1145.8811984173815
Luke Shaw,DEF,Man Utd,0.0,0,0,1,0,2.6,443,0.01,0.01,0.0,0.77,138,1,0,1.0,7.6,2025-12-04T20:00:00Z,87,19,0,0,0,0,14,0,74504,1,1.0,1.0,0.0,1,9152,11045,1893,45,True,1,14,2025-26,West Ham,WHU,21,3,1075,1075,1050,1050,1100,1100,0.0,28915.0,2025.0,755359.0,0.0,0.0,0.0,0.015988627448678,0.015988627448678,1006.0,2025-12-04 20:00:00+00:00,807.5458985497519,1095.0575635393488,951.3017310445505
Jacob Bruun Larsen,MID,Burnley,0.0,0,0,7,0,17.4,202,0.05,0.19,0.14,0.11,134,0,0,5.3,13.2,2025-12-03T19:30:00Z,45,8,0,0,0,0,14,0,4057,0,1.0,0.0,22.0,1,-50,81,131,53,True,0,14,2025-26,Crystal Palace,CRY,31,3,1165,1205,1150,1150,1180,1260,2.0,28911.0,2025.0,755121.0,1.0,0.0,0.0906743183732032,0.4103849828243255,0.2917249202728271,5355.0,2025-12-03 19:30:00+00:00,1262.3076253753316,1063.4603013587162,1162.883963367024
Marc Guéhi,DEF,Crystal Palace,0.0,1,3,46,1,15.8,260,0.32,0.32,0.0,0.95,134,0,0,6.9,51.4,2025-12-03T19:30:00Z,90,3,0,0,0,0,14,0,4365367,1,1.0,0.0,2.0,14,-6523,59663,66186,51,False,0,14,2025-26,Burnley,BUR,90,3,1055,1095,1010,1090,1100,1100,0.0,28911.0,2025.0,755128.0,1.0,0.0,0.0,0.5428707003593445,0.5428707003593445,7603.0,2025-12-03 19:30:00+00:00,757.1881901804112,906.4088219521751,831.7985060662932
Joe Gomez,DEF,Liverpool,0.0,0,0,18,1,17.3,376,0.07,0.12,0.05,0.22,137,0,0,2.5,1.6,2025-12-03T20:15:00Z,64,17,0,0,0,0,14,0,25529,1,1.0,1.0,6.0,5,5792,6130,338,49,True,1,14,2025-26,Sunderland,SUN,56,3,1100,1145,1100,1120,1100,1170,1.0,28914.0,2025.0,755266.0,1.0,0.0,0.0569792948663234,0.057100523263216,0.057100523263216,987.0,2025-12-03 20:15:00+00:00,783.6185941813187,1091.0494229973017,937.3340085893103
Luke O'Nien,DEF,Sunderland,0.0,0,0,5,0,0.0,539,0.0,0.0,0.0,0.14,137,0,0,0.4,4.0,2025-12-03T20:15:00Z,1,12,0,0,0,0,14,0,6709,0,1.0,1.0,0.0,1,-45,170,215,40,False,0,14,2025-26,Liverpool,LIV,14,4,1230,1265,1170,1210,1290,1320,0.0,28914.0,2025.0,755294.0,0.0,0.0,0.0,0.0,0.0,14099.0,2025-12-03 20:15:00+00:00,1369.543449472034,974.6874140469388,1172.1154317594865
Kevin Santos Lopes de Macedo,MID,Fulham,0.0,0,0,7,0,20.4,731,0.33,0.33,0.0,0.0,135,0,0,3.2,5.4,2025-12-02T19:30:00Z,8,13,0,0,0,0,14,0,6736,0,5.0,4.0,6.0,1,-440,211,651,58,True,0,14,2025-26,Man City,MCI,43,4,1250,1305,1210,1230,1290,1380,0.0,28912.0,2025.0,754938.0,1.0,0.0,0.0,0.4135719239711761,0.4135719239711761,14030.0,2025-12-02 19:30:00+00:00,1368.8220095060758,1123.555564792814,1246.1887871494453
Brian Brobbey,FWD,Sunderland,0.0,0,0,6,1,0.8,730,0.01,0.01,0.0,0.82,137,0,0,0.1,0.0,2025-12-03T20:15:00Z,61,12,0,0,0,0,14,0,23821,1,1.0,1.0,2.0,2,4376,5705,1329,55,False,0,14,2025-26,Liverpool,LIV,14,4,1230,1265,1170,1210,1290,1320,0.0,28914.0,2025.0,755291.0,0.0,0.0,0.0,0.0,0.0,9789.0,2025-12-03 20:15:00+00:00,1369.543449472034,974.6874140469388,1172.1154317594865
Justin Kluivert,MID,Bournemouth,0.0,0,0,9,1,16.6,81,0.18,0.18,0.0,1.27,132,0,0,2.5,4.2,2025-12-02T19:30:00Z,69,9,0,0,0,0,14,0,96641,1,1.0,0.0,4.0,2,538,3514,2976,70,True,1,14,2025-26,Everton,EVE,11,3,1100,1130,1110,1130,1090,1130,0.0,28908.0,2025.0,754963.0,1.0,0.0,0.0,0.0987204760313034,0.0987204760313034,6963.0,2025-12-02 19:30:00+00:00,909.2494551712621,1115.6776173133503,1012.4635362423061
Murillo Costa dos Santos,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,506,0.0,0.0,0.0,0.0,140,0,0,0.0,0.0,2025-12-03T19:30:00Z,0,20,0,0,0,0,14,0,268731,0,1.0,0.0,0.0,0,-12648,3691,16339,53,False,0,14,2025-26,Wolves,WOL,39,3,1070,1085,1050,1050,1090,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12123.0,2025-12-03 19:30:00+00:00,771.5462921685557,1135.2865190161847,953.4164055923702
Norberto Bercique Gomes Betuncal,FWD,Everton,0.0,0,0,1,0,0.3,311,0.0,0.0,0.0,0.11,132,0,0,0.1,1.0,2025-12-02T19:30:00Z,10,4,0,0,0,0,14,0,345925,0,1.0,0.0,0.0,1,-11477,3555,15032,51,False,0,14,2025-26,Bournemouth,BOU,91,3,1150,1220,1100,1240,1200,1200,0.0,28908.0,2025.0,754981.0,0.0,0.0,0.0,0.0,0.0,9983.0,2025-12-02 19:30:00+00:00,1057.7275089224418,1203.8378071496354,1130.7826580360384
Lamare Bogarde,DEF,Aston Villa,0.0,0,0,4,0,0.1,44,0.0,0.0,0.0,0.66,133,0,0,0.6,6.0,2025-12-03T19:30:00Z,4,6,0,0,0,0,14,0,73325,0,4.0,3.0,0.0,1,-673,1038,1711,40,False,0,14,2025-26,Brighton,BHA,36,3,1150,1160,1090,1110,1210,1210,0.0,28910.0,2025.0,755200.0,0.0,0.0,0.0,0.0,0.0,10025.0,2025-12-03 19:30:00+00:00,1243.4345944855395,942.1769738979134,1092.8057841917264
Randal Kolo Muani,FWD,Spurs,0.0,0,0,10,0,11.2,726,0.04,0.04,0.0,1.22,139,1,0,3.2,13.0,2025-12-02T20:15:00Z,76,15,0,0,0,0,14,0,48404,1,2.0,2.0,8.0,2,-1777,4167,5944,69,False,0,14,2025-26,Newcastle,NEW,4,3,1160,1220,1170,1180,1150,1260,0.0,28916.0,2025.0,755008.0,1.0,0.0,0.0,0.0378679074347019,0.0378679074347019,5743.0,2025-12-02 20:15:00+00:00,1113.0486582114797,1305.9986861734817,1209.5236721924807
Lewis Hall,DEF,Newcastle,0.0,0,0,15,0,1.8,473,0.03,0.14,0.11,0.75,139,2,0,3.8,26.4,2025-12-02T20:15:00Z,90,18,0,0,0,0,14,0,113600,1,2.0,2.0,10.0,3,14653,16294,1641,52,True,0,14,2025-26,Spurs,TOT,6,3,1165,1175,1130,1150,1200,1200,3.0,28916.0,2025.0,754987.0,0.0,0.0,0.1048849299550056,0.6623355746269226,0.5574506521224976,10216.0,2025-12-02 20:15:00+00:00,809.5666068583051,1273.0421719517983,1041.3043894050516
Dominic Calvert-Lewin,FWD,Leeds,0.0,0,3,34,0,11.5,691,0.02,1.4,1.38,0.88,136,1,1,9.0,33.8,2025-12-03T20:15:00Z,85,7,0,0,0,0,14,0,98924,1,1.0,3.0,45.0,9,-1464,4627,6091,55,True,0,14,2025-26,Chelsea,CHE,8,3,1180,1190,1140,1160,1220,1220,3.0,28913.0,2025.0,755243.0,1.0,1.0,1.135245680809021,1.4057055711746216,0.2032528221607208,5555.0,2025-12-03 20:15:00+00:00,1216.7845649396604,1029.442169972934,1123.113367456297
Diego Gómez Amarilla,MID,Brighton,0.0,0,0,6,0,5.5,169,0.01,0.01,0.0,2.41,133,4,0,1.8,10.2,2025-12-03T19:30:00Z,90,2,0,0,0,0,14,0,37879,1,4.0,3.0,2.0,1,-418,2383,2801,49,True,1,14,2025-26,Aston Villa,AVL,7,3,1145,1185,1150,1170,1140,1200,0.0,28910.0,2025.0,755176.0,0.0,0.0,0.0,0.0937672778964042,0.0937672778964042,13364.0,2025-12-03 19:30:00+00:00,957.3297404253269,1217.9106790999704,1087.6202097626485
Lucas Tolentino Coelho de Lima,MID,West Ham,0.0,0,0,0,0,0.0,612,0.0,0.0,0.0,0.0,138,0,0,0.0,0.0,2025-12-04T20:00:00Z,0,14,0,0,0,0,14,0,200648,0,1.0,1.0,0.0,0,-33432,900,34332,59,False,0,14,2025-26,Man Utd,MUN,1,3,1135,1205,1100,1150,1170,1260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7365.0,2025-12-04 20:00:00+00:00,1251.9729073601766,1039.7894894745868,1145.8811984173815
